RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31
394429,206,"Burlington, VT",msa,VT,70.0,45.0,30.0,14.0,16.0,21.0,15.0,30.0,27.0,40.0,45.0,37.0,90.0,31.0,9.0,17.0,12.0,16.0,15.0,32.0,34.0,22.0,70.0,63.0,49.0,53.0,18.0,41.0,11.0,9.0,9.0,8.0,46.0,15.0,12.0,23.0,22.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,10.0,12.0,11.0,7.0,6.0
395030,207,"Rochester, MN",msa,MN,42.0,22.0,16.0,15.0,16.0,19.0,20.0,24.0,27.0,32.0,39.0,51.0,64.0,19.0,16.0,16.0,16.0,17.0,22.0,25.0,24.0,29.0,40.0,51.0,53.0,28.0,15.0,13.0,20.0,16.0,16.0,13.0,18.0,17.0,22.0,23.0,19.0,9.0,7.0,6.0,5.0,7.0,7.0,11.0,12.0,15.0,21.0,22.0,14.0,8.0,5.0,5.0,8.0,11.0,15.0,21.0,19.0,25.0,35.0,33.0,35.0,17.0,10.0
753895,208,"Lafayette, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,10.0,24.0,22.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,7.0,8.0,5.0,3.0,3.0,3.0,4.0,5.0,8.0,7.0,6.0,7.0,8.0,13.0,8.0,5.0,5.0
394454,209,"Champaign, IL",msa,IL,88.0,107.0,40.0,24.0,28.0,22.0,32.0,43.0,57.0,61.0,63.0,65.0,101.0,59.0,34.0,27.0,26.0,31.0,31.0,36.0,45.0,44.0,60.0,67.0,88.0,43.0,23.0,42.0,27.0,17.0,19.0,22.0,24.0,26.0,22.0,29.0,40.0,27.0,10.0,5.0,5.0,6.0,8.0,10.0,13.0,11.0,18.0,15.0,9.0,8.0,6.0,5.0,5.0,6.0,8.0,12.0,12.0,20.0,37.0,31.0,28.0,12.0,5.0
394848,210,"Medford, OR",msa,OR,33.0,15.0,17.0,16.0,16.0,19.0,22.0,38.0,29.0,22.0,42.0,46.0,59.0,26.0,33.0,26.0,17.0,20.0,31.0,38.0,42.0,21.0,60.0,46.0,71.0,19.0,11.0,36.0,22.0,17.0,12.0,13.0,12.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,10.0,10.0,12.0,14.0,23.0,13.0,7.0,6.0,7.0,8.0,13.0,20.0,25.0,27.0,30.0,30.0,61.0,47.0,15.0,11.0
845164,211,"Lebanon, NH",msa,NH,94.0,84.0,47.0,36.0,31.0,24.0,33.0,51.0,96.0,61.0,88.0,102.0,99.0,70.0,63.0,73.0,50.0,63.0,47.0,37.0,62.0,98.0,109.0,98.0,90.0,62.0,42.0,51.0,57.0,75.0,25.0,19.0,52.0,25.0,16.0,25.0,28.0,11.0,7.0,7.0,7.0,8.0,10.0,10.0,12.0,11.0,10.0,17.0,12.0,7.0,7.0,7.0,8.0,8.0,11.0,11.0,13.0,14.0,16.0,27.0,18.0,11.0,8.0
394459,212,"Charlottesville, VA",msa,VA,62.0,45.0,14.0,22.0,27.0,35.0,30.0,61.0,32.0,41.0,86.0,49.0,66.0,61.0,16.0,18.0,15.0,30.0,46.0,33.0,58.0,56.0,45.0,59.0,58.0,34.0,17.0,29.0,28.0,30.0,29.0,34.0,21.0,20.0,22.0,32.0,31.0,6.0,5.0,6.0,6.0,6.0,7.0,9.0,8.0,7.0,7.0,12.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,9.0,13.0,31.0,18.0,7.0,6.0
394763,213,"Lake Charles, LA",msa,LA,81.0,56.0,70.0,41.0,48.0,36.0,37.0,45.0,51.0,49.0,54.0,62.0,68.0,68.0,54.0,44.0,43.0,44.0,38.0,37.0,51.0,47.0,52.0,64.0,69.0,68.0,57.0,60.0,71.0,37.0,41.0,38.0,76.0,81.0,39.0,23.0,24.0,18.0,15.0,11.0,9.0,8.0,12.0,8.0,12.0,14.0,14.0,20.0,27.0,16.0,22.0,15.0,14.0,21.0,18.0,26.0,37.0,46.0,53.0,64.0,76.0,66.0,46.0
394773,214,"Las Cruces, NM",msa,NM,87.0,79.0,36.0,35.0,34.0,28.0,28.0,30.0,32.0,46.0,40.0,78.0,54.0,58.0,46.0,35.0,19.0,27.0,23.0,30.0,20.0,26.0,31.0,47.0,52.0,29.0,20.0,16.0,20.0,12.0,8.0,10.0,6.0,11.0,7.0,20.0,9.0,6.0,5.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,10.0,5.0,5.0,5.0,4.0,5.0,6.0,7.0,7.0,10.0,14.0,18.0,16.0,26.0,15.0,7.0
394464,215,"Chico, CA",msa,CA,29.0,14.0,13.0,11.0,15.0,18.0,19.0,19.0,14.0,28.0,36.0,8.0,10.0,9.0,9.0,8.0,10.0,13.0,15.0,23.0,23.0,27.0,35.0,28.0,42.0,12.0,10.0,16.0,15.0,14.0,10.0,8.0,13.0,8.0,10.0,25.0,11.0,8.0,8.0,8.0,6.0,8.0,9.0,9.0,9.0,11.0,12.0,14.0,10.0,8.0,8.0,7.0,9.0,12.0,16.0,24.0,20.0,24.0,32.0,44.0,50.0,27.0,22.0
394681,216,"Hilton Head Island, SC",msa,SC,87.0,39.0,40.0,42.0,41.0,45.0,51.0,46.0,49.0,55.0,62.0,62.0,69.0,61.0,47.0,50.0,42.0,52.0,47.0,52.0,60.0,40.0,49.0,51.0,70.0,41.0,27.0,36.0,55.0,49.0,40.0,31.0,36.0,32.0,32.0,29.0,35.0,11.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,10.0,8.0,10.0,8.0,6.0,5.0,5.0,6.0,9.0,10.0,15.0,13.0,17.0,17.0,33.0,28.0,22.0,13.0
394346,217,"Athens, GA",msa,GA,50.0,23.0,26.0,30.0,25.0,40.0,26.0,33.0,31.0,35.0,39.0,65.0,41.0,24.0,24.0,29.0,27.0,21.0,32.0,27.0,37.0,36.0,48.0,35.0,50.0,32.0,22.0,28.0,27.0,25.0,31.0,23.0,21.0,31.0,28.0,25.0,19.0,8.0,6.0,6.0,6.0,6.0,7.0,9.0,8.0,10.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,8.0,16.0,14.0,22.0,18.0,23.0,31.0,31.0,15.0,14.0
394765,218,"Lake Havasu City, AZ",msa,AZ,48.0,44.0,36.0,33.0,24.0,30.0,41.0,19.0,21.0,18.0,33.0,32.0,40.0,28.0,35.0,33.0,32.0,31.0,25.0,20.0,23.0,25.0,28.0,36.0,40.0,23.0,18.0,21.0,26.0,26.0,11.0,10.0,9.0,11.0,10.0,14.0,9.0,6.0,4.0,5.0,6.0,7.0,10.0,12.0,12.0,13.0,17.0,26.0,10.0,7.0,7.0,7.0,18.0,15.0,18.0,28.0,28.0,37.0,37.0,49.0,52.0,51.0,34.0
394485,219,"Columbia, MO",msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
395114,220,"Springfield, IL",msa,IL,96.0,90.0,22.0,36.0,28.0,31.0,37.0,59.0,55.0,48.0,105.0,67.0,90.0,86.0,49.0,23.0,31.0,39.0,28.0,56.0,50.0,48.0,66.0,75.0,63.0,60.0,25.0,23.0,24.0,14.0,18.0,16.0,14.0,14.0,15.0,27.0,27.0,16.0,10.0,5.0,5.0,6.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,8.0,9.0,11.0,15.0,7.0,4.0
394691,221,"Houma, LA",msa,LA,94.0,88.0,90.0,72.0,56.0,47.0,59.0,57.0,52.0,103.0,97.0,90.0,87.0,90.0,48.0,90.0,87.0,79.0,77.0,73.0,76.0,87.0,62.0,94.0,76.0,44.0,47.0,66.0,86.0,71.0,40.0,53.0,50.0,47.0,36.0,51.0,45.0,30.0,29.0,23.0,11.0,10.0,15.0,30.0,34.0,74.0,6.0,11.0,9.0,7.0,7.0,6.0,9.0,11.0,11.0,18.0,17.0,22.0,30.0,42.0,40.0,32.0,17.0
394565,223,"Elkhart, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,12.0,6.0,9.0,20.0,13.0,17.0,21.0,27.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,7.0,8.0,8.0,13.0,14.0,16.0,7.0,6.0
394726,224,"Johnson City, TN",msa,TN,87.0,86.0,33.0,27.0,23.0,19.0,22.0,21.0,33.0,31.0,30.0,38.0,62.0,30.0,38.0,21.0,16.0,14.0,18.0,20.0,17.0,21.0,22.0,22.0,49.0,27.0,14.0,18.0,10.0,12.0,9.0,9.0,6.0,11.0,10.0,8.0,9.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,9.0,10.0,6.0,8.0,11.0,16.0,7.0,6.0
395247,225,"Yuma, AZ",msa,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,12.0,8.0,9.0,6.0,12.0,18.0,5.0,5.0,4.0,6.0,11.0,10.0,16.0,7.0,8.0,8.0,7.0,7.0,10.0,6.0,13.0,17.0,21.0,31.0,32.0,28.0,34.0,40.0,28.0,28.0
394623,226,"Gainesville, GA",msa,GA,42.0,21.0,18.0,14.0,19.0,22.0,19.0,32.0,23.0,34.0,34.0,36.0,42.0,22.0,26.0,18.0,18.0,22.0,21.0,34.0,24.0,36.0,30.0,53.0,50.0,36.0,19.0,20.0,27.0,31.0,28.0,27.0,16.0,14.0,14.0,13.0,11.0,7.0,6.0,6.0,7.0,7.0,6.0,9.0,11.0,11.0,10.0,18.0,10.0,6.0,8.0,7.0,8.0,8.0,16.0,19.0,21.0,28.0,26.0,31.0,44.0,18.0,21.0
394716,227,"Jacksonville, NC",msa,NC,50.0,28.0,22.0,27.0,24.0,34.0,31.0,30.0,41.0,48.0,25.0,23.0,19.0,12.0,8.0,8.0,9.0,14.0,16.0,24.0,30.0,21.0,28.0,32.0,41.0,25.0,13.0,20.0,11.0,12.0,9.0,6.0,8.0,5.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,8.0,9.0,6.0,8.0,6.0
394597,228,"Florence, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,22.0,13.0,6.0,6.0,6.0,6.0,6.0,6.0,14.0,6.0,10.0,10.0,11.0,7.0,6.0,7.0,6.0,7.0,7.0,14.0,10.0,17.0,15.0,26.0,24.0,10.0,9.0
394680,229,"Hilo, HI",msa,HI,56.0,72.0,30.0,35.0,47.0,32.0,34.0,40.0,41.0,44.0,43.0,37.0,54.0,47.0,50.0,56.0,57.0,45.0,51.0,47.0,55.0,43.0,42.0,39.0,56.0,61.0,41.0,45.0,54.0,52.0,50.0,35.0,34.0,25.0,33.0,27.0,37.0,25.0,16.0,12.0,10.0,9.0,11.0,8.0,10.0,11.0,11.0,14.0,11.0,10.0,9.0,10.0,10.0,13.0,18.0,18.0,26.0,21.0,26.0,24.0,45.0,34.0,30.0
395118,230,"St. Cloud, MN",msa,MN,57.0,36.0,33.0,28.0,19.0,23.0,24.0,31.0,31.0,36.0,43.0,44.0,57.0,40.0,26.0,21.0,21.0,22.0,25.0,28.0,38.0,40.0,40.0,66.0,62.0,28.0,20.0,18.0,21.0,19.0,21.0,20.0,21.0,22.0,25.0,34.0,28.0,14.0,10.0,7.0,7.0,10.0,12.0,13.0,15.0,19.0,24.0,26.0,13.0,9.0,7.0,6.0,6.0,11.0,15.0,19.0,18.0,18.0,28.0,37.0,42.0,17.0,14.0
395011,231,"Racine, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,20.0,26.0,21.0,25.0,29.0,13.0,50.0,43.0,10.0,5.0,4.0,11.0,14.0,14.0,33.0,22.0,33.0,35.0,30.0,32.0,25.0,10.0
394380,232,"Bend, OR",msa,OR,55.0,22.0,22.0,23.0,18.0,22.0,29.0,39.0,48.0,44.0,52.0,68.0,56.0,30.0,31.0,21.0,13.0,20.0,28.0,32.0,44.0,40.0,55.0,59.0,59.0,21.0,10.0,17.0,22.0,17.0,15.0,7.0,6.0,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,12.0,15.0,18.0,16.0,7.0,4.0,5.0,5.0,7.0,11.0,20.0,25.0,35.0,27.0,43.0,51.0,54.0,20.0,11.0
395047,233,"Saginaw, MI",msa,MI,71.0,39.0,18.0,20.0,20.0,17.0,21.0,21.0,33.0,32.0,43.0,46.0,62.0,53.0,27.0,13.0,14.0,17.0,24.0,23.0,21.0,31.0,26.0,56.0,56.0,27.0,21.0,47.0,8.0,9.0,5.0,5.0,7.0,9.0,12.0,17.0,9.0,6.0,5.0,5.0,5.0,6.0,8.0,8.0,11.0,8.0,16.0,18.0,22.0,14.0,7.0,7.0,6.0,7.0,10.0,10.0,18.0,15.0,21.0,28.0,24.0,17.0,15.0
395202,234,"Warner Robins, GA",msa,GA,55.0,41.0,18.0,13.0,17.0,16.0,22.0,19.0,27.0,26.0,34.0,47.0,29.0,13.0,11.0,19.0,15.0,13.0,20.0,21.0,20.0,20.0,26.0,21.0,32.0,18.0,12.0,15.0,16.0,9.0,8.0,9.0,6.0,8.0,9.0,14.0,6.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,8.0,7.0,7.0,8.0,14.0,18.0,9.0,8.0,7.0
395151,235,"Terre Haute, IN",msa,IN,74.0,43.0,31.0,18.0,15.0,20.0,27.0,47.0,35.0,47.0,68.0,71.0,93.0,55.0,69.0,28.0,25.0,19.0,22.0,30.0,39.0,43.0,25.0,65.0,85.0,55.0,28.0,68.0,34.0,14.0,12.0,12.0,30.0,21.0,17.0,28.0,22.0,12.0,7.0,5.0,4.0,6.0,7.0,8.0,9.0,13.0,12.0,13.0,12.0,10.0,6.0,6.0,6.0,7.0,9.0,11.0,10.0,11.0,21.0,25.0,20.0,23.0,8.0
395162,236,"Torrington, CT",msa,CT,101.0,82.0,51.0,31.0,33.0,25.0,20.0,43.0,54.0,62.0,79.0,89.0,84.0,64.0,50.0,24.0,25.0,30.0,39.0,49.0,36.0,40.0,78.0,54.0,91.0,63.0,26.0,37.0,43.0,15.0,15.0,13.0,16.0,18.0,19.0,21.0,29.0,15.0,8.0,7.0,7.0,8.0,12.0,13.0,14.0,13.0,12.0,19.0,21.0,10.0,6.0,6.0,7.0,8.0,11.0,13.0,14.0,14.0,13.0,17.0,22.0,9.0,8.0
395009,237,"Punta Gorda, FL",msa,FL,48.0,37.0,41.0,43.0,41.0,45.0,35.0,37.0,32.0,34.0,30.0,29.0,46.0,40.0,56.0,53.0,56.0,48.0,43.0,38.0,31.0,37.0,31.0,31.0,44.0,34.0,37.0,34.0,49.0,40.0,24.0,18.0,16.0,14.0,19.0,18.0,14.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,5.0,6.0,6.0,7.0,11.0,15.0,18.0,20.0,33.0,16.0,24.0,18.0,21.0,21.0
394386,239,"Billings, MT",msa,MT,55.0,52.0,34.0,26.0,24.0,18.0,23.0,30.0,46.0,36.0,44.0,80.0,57.0,41.0,34.0,15.0,16.0,18.0,27.0,34.0,32.0,41.0,45.0,55.0,56.0,32.0,12.0,15.0,10.0,16.0,14.0,13.0,9.0,6.0,12.0,13.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,5.0,13.0,10.0,12.0,14.0,20.0,22.0,32.0,13.0,13.0
395018,240,"Redding, CA",msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
394748,241,"Kingston, NY",msa,NY,94.0,102.0,132.0,84.0,56.0,51.0,63.0,71.0,85.0,95.0,77.0,107.0,90.0,112.0,123.0,71.0,48.0,60.0,59.0,64.0,79.0,90.0,90.0,76.0,101.0,110.0,147.0,76.0,90.0,52.0,40.0,46.0,49.0,56.0,60.0,77.0,90.0,64.0,56.0,43.0,39.0,39.0,43.0,49.0,46.0,31.0,33.0,41.0,49.0,38.0,18.0,11.0,18.0,20.0,26.0,35.0,36.0,40.0,44.0,54.0,57.0,47.0,38.0
394960,242,"Panama City, FL",msa,FL,64.0,43.0,40.0,28.0,34.0,41.0,35.0,36.0,37.0,42.0,69.0,40.0,32.0,64.0,24.0,31.0,26.0,29.0,43.0,36.0,44.0,44.0,61.0,64.0,71.0,31.0,66.0,61.0,66.0,75.0,43.0,41.0,44.0,20.0,35.0,28.0,52.0,27.0,15.0,10.0,7.0,6.0,6.0,11.0,13.0,13.0,14.0,15.0,9.0,6.0,6.0,7.0,10.0,12.0,20.0,21.0,25.0,32.0,38.0,49.0,51.0,45.0,30.0
394729,243,"Joplin, MO",msa,MO,59.0,39.0,37.0,30.0,43.0,25.0,19.0,36.0,19.0,37.0,46.0,40.0,63.0,61.0,25.0,18.0,24.0,21.0,22.0,31.0,32.0,28.0,40.0,49.0,56.0,37.0,24.0,14.0,19.0,10.0,20.0,30.0,14.0,15.0,11.0,20.0,13.0,15.0,7.0,6.0,6.0,6.0,7.0,9.0,9.0,7.0,10.0,12.0,9.0,6.0,6.0,5.0,6.0,7.0,7.0,12.0,11.0,9.0,21.0,21.0,31.0,12.0,12.0
394539,244,"Dover, DE",msa,DE,71.0,34.0,36.0,32.0,30.0,39.0,37.0,43.0,31.0,27.0,34.0,59.0,67.0,33.0,23.0,24.0,20.0,27.0,42.0,30.0,35.0,38.0,31.0,33.0,63.0,27.0,21.0,28.0,13.0,13.0,11.0,7.0,25.0,8.0,9.0,10.0,7.0,6.0,5.0,6.0,5.0,6.0,7.0,7.0,8.0,9.0,8.0,10.0,8.0,8.0,6.0,6.0,7.0,8.0,10.0,10.0,13.0,15.0,19.0,20.0,15.0,12.0,11.0
394559,245,"El Centro, CA",msa,CA,26.0,26.0,33.0,28.0,25.0,20.0,26.0,11.0,35.0,29.0,20.0,45.0,34.0,33.0,37.0,33.0,30.0,36.0,18.0,22.0,16.0,21.0,28.0,26.0,29.0,19.0,26.0,30.0,16.0,31.0,11.0,10.0,9.0,10.0,11.0,25.0,11.0,9.0,7.0,8.0,8.0,9.0,7.0,9.0,12.0,9.0,10.0,11.0,13.0,8.0,11.0,8.0,10.0,10.0,14.0,13.0,14.0,21.0,23.0,24.0,35.0,44.0,26.0
394712,246,"Jackson, TN",msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,5.0,10.0,15.0,19.0,27.0,16.0,12.0,11.0,7.0,8.0,5.0,7.0,12.0,15.0,13.0,19.0,22.0,36.0,32.0,20.0,17.0
395246,247,"Yuba City, CA",msa,CA,47.0,20.0,13.0,12.0,11.0,14.0,17.0,20.0,27.0,31.0,34.0,24.0,30.0,14.0,13.0,10.0,12.0,15.0,13.0,15.0,17.0,18.0,22.0,25.0,17.0,13.0,9.0,15.0,14.0,10.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,6.0,7.0,8.0,11.0,12.0,21.0,25.0,,29.0,31.0,44.0,39.0,22.0,15.0
394406,248,"Bowling Green, KY",msa,KY,56.0,55.0,33.0,26.0,25.0,25.0,27.0,33.0,34.0,48.0,69.0,78.0,87.0,80.0,44.0,30.0,38.0,43.0,38.0,49.0,39.0,64.0,53.0,77.0,70.0,68.0,44.0,40.0,40.0,40.0,18.0,37.0,25.0,14.0,16.0,25.0,20.0,19.0,12.0,11.0,6.0,8.0,9.0,10.0,15.0,11.0,15.0,24.0,19.0,10.0,6.0,7.0,7.0,8.0,11.0,24.0,20.0,24.0,28.0,29.0,35.0,22.0,21.0
395119,249,"St. George, UT",msa,UT,35.0,30.0,27.0,31.0,19.0,22.0,28.0,31.0,22.0,26.0,36.0,45.0,55.0,29.0,30.0,31.0,34.0,38.0,36.0,21.0,23.0,35.0,47.0,43.0,35.0,29.0,26.0,22.0,36.0,20.0,19.0,7.0,17.0,8.0,10.0,16.0,15.0,8.0,7.0,5.0,6.0,7.0,10.0,9.0,13.0,18.0,18.0,16.0,12.0,7.0,8.0,7.0,8.0,13.0,19.0,32.0,32.0,41.0,49.0,64.0,50.0,38.0,34.0
394896,250,"Muskegon, MI",msa,MI,51.0,33.0,14.0,10.0,8.0,8.0,13.0,19.0,30.0,17.0,28.0,37.0,34.0,24.0,20.0,10.0,8.0,9.0,13.0,18.0,25.0,21.0,20.0,46.0,49.0,65.0,14.0,22.0,14.0,24.0,6.0,6.0,6.0,6.0,8.0,13.0,10.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,9.0,8.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,9.0,11.0,11.0,10.0,13.0,21.0,20.0,10.0,7.0
394299,251,"Abilene, TX",msa,TX,54.0,44.0,35.0,28.0,30.0,29.0,29.0,35.0,37.0,48.0,63.0,49.0,45.0,35.0,33.0,33.0,40.0,34.0,40.0,31.0,40.0,36.0,45.0,54.0,63.0,39.0,38.0,27.0,33.0,28.0,26.0,26.0,32.0,32.0,35.0,36.0,33.0,23.0,17.0,15.0,15.0,16.0,16.0,18.0,24.0,25.0,20.0,25.0,16.0,19.0,9.0,5.0,6.0,7.0,8.0,9.0,16.0,15.0,24.0,31.0,27.0,23.0,15.0
394707,252,"Iowa City, IA",msa,IA,54.0,50.0,27.0,35.0,34.0,36.0,50.0,37.0,52.0,54.0,83.0,92.0,76.0,62.0,36.0,35.0,38.0,39.0,31.0,46.0,43.0,55.0,55.0,94.0,90.0,96.0,28.0,41.0,49.0,49.0,41.0,44.0,54.0,41.0,61.0,81.0,49.0,30.0,25.0,26.0,4.0,4.0,7.0,9.0,16.0,14.0,14.0,16.0,6.0,4.0,3.0,3.0,4.0,5.0,6.0,10.0,12.0,17.0,24.0,16.0,35.0,15.0,3.0
394351,253,"Auburn, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,19.0,13.0,12.0,33.0,18.0,9.0,30.0,18.0,8.0,7.0,24.0,6.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,9.0,8.0,14.0,11.0,12.0,14.0,18.0,14.0,11.0,10.0
394860,254,"Midland, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,39.0,38.0,20.0,20.0,17.0,21.0,28.0,30.0,34.0,31.0,35.0,38.0,25.0,16.0,14.0,17.0,17.0,19.0,24.0,27.0,36.0,42.0,51.0,45.0,20.0,18.0
394671,255,"Hattiesburg, MS",msa,MS,92.0,71.0,44.0,61.0,29.0,31.0,28.0,44.0,62.0,28.0,62.0,90.0,69.0,73.0,29.0,31.0,25.0,30.0,37.0,30.0,37.0,41.0,50.0,68.0,45.0,39.0,31.0,30.0,44.0,21.0,13.0,17.0,17.0,14.0,21.0,22.0,21.0,8.0,13.0,6.0,5.0,6.0,6.0,9.0,9.0,16.0,12.0,10.0,7.0,5.0,5.0,6.0,5.0,9.0,11.0,11.0,,14.0,15.0,21.0,38.0,26.0,9.0
753869,255,"Bloomington, IL",msa,IL,,,,,,,,,,,,,103.0,46.0,34.0,24.0,32.0,32.0,39.0,42.0,50.0,58.0,62.0,56.0,55.0,24.0,20.0,31.0,15.0,19.0,13.0,13.0,14.0,10.0,10.0,13.0,20.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,7.0,7.0,11.0,7.0,4.0,4.0
394944,257,"Oshkosh, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,32.0
394555,258,"Eau Claire, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,11.0,25.0
394651,259,"Greenville, NC",msa,NC,36.0,16.0,20.0,18.0,18.0,21.0,21.0,27.0,26.0,25.0,51.0,36.0,41.0,13.0,18.0,12.0,12.0,9.0,15.0,13.0,15.0,13.0,16.0,20.0,13.0,16.0,8.0,14.0,6.0,4.0,5.0,5.0,6.0,5.0,7.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,5.0,10.0,8.0,7.0,7.0,6.0
394428,260,"Burlington, NC",msa,NC,57.0,38.0,23.0,23.0,17.0,19.0,13.0,19.0,12.0,16.0,23.0,34.0,38.0,23.0,10.0,9.0,7.0,11.0,7.0,13.0,15.0,12.0,15.0,13.0,14.0,8.0,6.0,10.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,7.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,9.0,9.0,10.0,14.0,,9.0,8.0
395210,261,"Waterloo, IA",msa,IA,,,,,,,,,,,62.0,70.0,69.0,73.0,41.0,15.0,19.0,17.0,33.0,35.0,25.0,30.0,53.0,64.0,79.0,59.0,16.0,14.0,22.0,20.0,14.0,20.0,18.0,15.0,22.0,32.0,16.0,14.0,7.0,5.0,4.0,5.0,8.0,9.0,14.0,15.0,15.0,16.0,22.0,10.0,6.0,5.0,5.0,6.0,6.0,9.0,10.0,11.0,13.0,16.0,36.0,10.0,7.0
394480,262,"Coeur d'Alene, ID",msa,ID,,,,,,,,,,,,,,,,,,15.0,35.0,21.0,25.0,34.0,27.0,44.0,34.0,12.0,9.0,16.0,18.0,25.0,17.0,13.0,15.0,16.0,27.0,5.0,6.0,5.0,13.0,6.0,6.0,6.0,8.0,11.0,13.0,15.0,12.0,19.0,6.0,5.0,5.0,5.0,7.0,14.0,26.0,27.0,39.0,35.0,39.0,57.0,60.0,22.0,15.0
394553,263,"East Stroudsburg, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,13.0,33.0,16.0,11.0,45.0,34.0,12.0,10.0,10.0,9.0,11.0,10.0,14.0,14.0,21.0,20.0,16.0,12.0,8.0,10.0,10.0,10.0,13.0,19.0,16.0,20.0,31.0,25.0,44.0,29.0,28.0,11.0
